Timestamp,Elapsed_Sec,RSS_MB,VIRT_MB,Delta_CPU_Pct
20260709_230529,2515.94,171.24,281.35,56.8
20260709_230530,2516.94,61.03,195.94,-35.0
20260709_230531,2517.95,149.77,1220.52,124.7
20260709_230532,2518.95,181.88,1584.2,265.4
20260709_230533,2519.96,372.82,1671.27,391.3
20260709_230534,2520.97,484.82,1745.23,213.1
20260709_230535,2521.97,604.7,1869.62,130.7
20260709_230536,2522.97,739.73,2004.93,126.7
20260709_230537,2523.97,848.0,2110.84,128.7
20260709_230538,2524.98,924.42,2184.09,245.4
20260709_230539,2525.98,975.39,2241.86,332.6
20260709_230540,2526.98,1014.4,2273.95,319.9
20260709_230541,2527.98,1029.39,2289.2,347.4
20260709_230542,2528.99,1046.44,2305.95,295.6
20260709_230543,2529.99,1067.32,2327.06,265.5
20260709_230544,2531.0,1077.59,2337.56,223.0
20260709_230545,2532.0,1082.72,2342.29,185.5
20260709_230546,2533.01,1086.59,2346.29,159.5
20260709_230547,2534.01,70.63,239.11,-3763.0
20260709_230548,2535.01,285.57,3601.27,129.8
20260709_230549,2536.02,435.41,5799.23,131.4
20260709_230550,2537.03,737.14,6001.27,363.5
20260709_230551,2538.03,702.75,5963.02,324.7
20260709_230552,2539.04,683.34,5917.34,391.5
20260709_230553,2540.04,767.68,5995.52,388.1
20260709_230554,2541.05,782.28,6008.54,393.1
20260709_230555,2542.05,658.14,5920.79,388.8
20260709_230556,2543.05,249.27,3383.57,-2436.4
20260709_230557,2544.05,142.87,1927.59,-58.8
20260709_230558,2545.06,345.74,35228.88,131.7
20260709_230559,2546.06,436.02,36566.66,173.7
20260709_230600,2547.06,558.49,36935.29,223.4
20260709_230601,2548.06,632.13,37003.64,182.5
20260709_230602,2549.07,645.32,37015.14,142.6
20260709_230603,2550.07,792.62,37161.49,160.8
20260709_230604,2551.07,901.88,37270.06,160.8
20260709_230605,2552.07,1018.99,37380.07,139.8
20260709_230606,2553.07,1081.99,37449.17,184.7
20260709_230607,2554.07,1079.3,37449.17,169.8
20260709_230608,2555.08,1088.39,37450.02,167.2
20260709_230609,2556.08,1090.57,37450.02,155.3
20260709_230610,2557.09,1126.58,37476.74,153.8
20260709_230611,2558.09,1168.98,37517.51,179.9
20260709_230612,2559.09,1228.3,37575.07,224.7
20260709_230613,2560.09,1265.62,37605.79,154.7
20260709_230614,2561.1,1366.98,48507.81,193.3
20260709_230615,2562.1,1454.77,48605.83,199.5
20260709_230616,2563.1,1540.09,48688.83,145.8
20260709_230617,2564.1,1604.95,48753.33,205.7
20260709_230618,2565.1,1560.9,48712.64,156.6
20260709_230619,2566.11,1562.86,48715.09,149.7
20260709_230620,2567.11,1568.4,48715.6,135.8
20260709_230621,2568.11,1563.43,48716.43,137.8
20260709_230622,2569.11,1603.96,48766.77,146.6
20260709_230623,2570.11,1704.5,48839.45,147.8
20260709_230624,2571.12,1784.62,48916.74,257.5
20260709_230625,2572.12,1774.18,48904.3,186.6
20260709_230626,2573.12,1791.84,48904.71,136.8
20260709_230627,2574.12,1821.97,48919.5,150.8
20260709_230628,2575.12,1833.88,48923.71,136.8
20260709_230629,2576.13,1904.25,48973.13,205.8
20260709_230630,2577.13,1916.84,49018.3,288.1
20260709_230631,2578.13,1923.42,49022.36,169.6
20260709_230632,2579.13,2001.22,49105.47,140.8
20260709_230633,2580.14,2083.98,49187.36,193.0
20260709_230634,2581.14,2095.58,49198.7,316.1
20260709_230635,2582.14,2096.87,49199.85,158.8
20260709_230636,2583.14,2119.99,49223.36,135.8
20260709_230637,2584.15,2157.58,49260.69,128.8
20260709_230638,2585.15,2185.66,49288.89,160.8
20260709_230639,2586.15,2204.26,49307.34,133.8
20260709_230640,2587.15,2216.59,49319.59,122.8
20260709_230641,2588.15,2216.8,49320.34,101.8
20260709_230642,2589.15,2216.83,49320.34,100.8
20260709_230643,2590.16,2227.23,49330.41,131.8
20260709_230644,2591.16,2242.05,49346.49,248.0
20260709_230645,2592.16,2235.63,49345.09,282.6
20260709_230646,2593.16,2317.91,49479.93,105.9
20260709_230647,2594.16,2372.07,49480.18,101.8
20260709_230648,2595.17,2392.16,49480.9,104.8
20260709_230649,2596.17,2450.79,49546.33,109.7
20260709_230650,2597.17,2529.44,49611.53,109.9
20260709_230651,2598.17,2611.11,49676.6,135.8
20260709_230652,2599.17,2666.0,49740.67,129.8
20260709_230653,2600.18,2713.77,49844.46,193.6
20260709_230654,2601.18,2684.23,49844.62,378.6
20260709_230655,2602.19,2796.64,49898.25,290.5
20260709_230656,2603.19,2782.24,50458.24,314.4
20260709_230657,2604.19,2809.68,50483.26,353.5
20260709_230658,2605.19,2810.42,50483.76,295.1
20260709_230659,2606.2,2688.09,50356.88,297.0
20260709_230700,2607.2,2724.71,61208.14,123.5
20260709_230701,2608.2,2755.86,81717.47,114.6
20260709_230702,2609.21,2805.64,81758.15,121.6
20260709_230703,2610.21,2831.45,81782.54,203.7
20260709_230704,2611.22,2877.84,82981.16,202.8
20260709_230705,2612.22,2865.69,82454.18,178.7
20260709_230706,2613.22,806.25,5998.31,109.8
20260709_230707,2614.22,111.9,246.9,-12211.9
20260709_230708,2615.22,269.09,390.34,51.9
20260709_230709,2616.22,426.22,602.35,99.9
20260709_230710,2617.23,363.68,485.52,99.8
20260709_230711,2618.23,137.16,254.84,-270.7
20260709_230712,2619.23,248.54,365.41,99.9
20260709_230713,2620.23,319.93,435.5,98.9
20260709_230714,2621.23,390.93,509.29,100.9
20260709_230715,2622.23,285.88,399.23,98.9
20260709_230716,2623.23,287.23,400.48,100.8
20260709_230717,2624.24,287.28,400.48,98.8
20260709_230718,2625.24,291.35,404.49,100.8
20260709_230719,2626.24,292.54,402.49,99.9
20260709_230720,2627.24,299.6,408.54,99.9
20260709_230721,2628.24,149.7,314.8,-876.9
20260709_230722,2629.24,95.3,230.53,-44.9
20260709_230723,2630.25,174.25,291.35,78.9
20260709_230724,2631.25,246.9,364.86,98.8
20260709_230725,2632.25,335.12,450.4,99.8
20260709_230726,2633.25,410.01,527.36,100.9
20260709_230727,2634.25,313.02,427.01,99.9
20260709_230728,2635.25,315.59,427.01,99.7
20260709_230729,2636.26,316.64,428.08,99.8
20260709_230730,2637.26,316.71,428.08,99.9
20260709_230731,2638.26,338.8,449.42,100.8
20260709_230732,2639.26,341.97,449.12,98.9
20260709_230733,2640.26,35.48,82.8,-978.0
20260709_230734,2641.26,232.27,350.42,97.9
20260709_230735,2642.26,331.69,447.59,99.9
20260709_230736,2643.27,410.62,528.12,100.8
20260709_230737,2644.27,326.63,438.75,98.9
20260709_230738,2645.27,325.75,437.74,100.9
20260709_230739,2646.27,329.77,441.75,99.8
20260709_230740,2647.27,350.47,462.45,99.9
20260709_230741,2648.27,335.95,443.87,99.9
20260709_230742,2649.28,336.2,443.87,99.9
20260709_230743,2650.28,136.71,254.4,-877.0
20260709_230744,2651.28,258.25,376.19,99.9
20260709_230745,2652.28,369.67,488.31,98.9
20260709_230746,2653.28,445.25,562.13,100.9
20260709_230747,2654.28,533.11,650.15,99.9
20260709_230748,2655.28,368.8,480.24,99.9
20260709_230749,2656.28,368.8,480.24,99.9
20260709_230750,2657.28,370.8,482.24,99.9
20260709_230751,2658.29,370.8,482.24,99.9
20260709_230752,2659.29,370.8,482.24,100.8
20260709_230753,2660.29,404.5,520.23,98.9
20260709_230754,2661.29,375.96,486.22,99.9
20260709_230755,2662.29,378.89,486.22,100.9
20260709_230756,2663.29,387.21,494.53,99.9
20260709_230757,2664.29,66.05,118.21,-1315.3
20260709_230758,2665.29,32.24,105.87,-5.0
20260709_230759,2666.3,161.1,272.5,45.0
20260709_230800,2667.31,146.67,264.21,-14.8
20260709_230801,2668.31,260.08,376.57,99.9
20260709_230802,2669.31,339.96,459.77,99.8
20260709_230803,2670.31,248.62,362.57,99.9
20260709_230804,2671.31,250.69,364.58,99.9
20260709_230805,2672.32,252.97,363.29,99.9
20260709_230806,2673.32,188.46,348.12,-512.9
20260709_230807,2674.32,205.47,322.39,55.9
20260709_230808,2675.32,292.01,407.58,99.9
20260709_230809,2676.32,243.8,353.27,99.9
20260709_230810,2677.32,246.06,355.52,98.9
20260709_230811,2678.33,248.88,354.47,99.9
20260709_230812,2679.33,181.08,341.15,-454.4
20260709_230813,2680.33,197.4,313.21,54.9
20260709_230814,2681.33,289.47,404.98,99.9
20260709_230815,2682.33,266.05,376.5,99.9
20260709_230816,2683.33,268.87,379.13,98.8
20260709_230817,2684.33,272.98,383.13,99.9
20260709_230818,2685.33,296.95,407.1,100.9
20260709_230819,2686.34,301.39,410.48,99.8
20260709_230820,2687.34,312.93,418.87,99.9
20260709_230821,2688.34,313.0,418.87,100.9
20260709_230822,2689.34,103.79,230.46,-870.0
20260709_230823,2690.34,100.52,258.07,1.0
20260709_230824,2691.34,208.35,324.46,77.8
20260709_230825,2692.35,215.04,327.98,99.9
20260709_230826,2693.35,126.37,244.81,-164.8
20260709_230827,2694.35,193.46,300.45,98.9
20260709_230828,2695.35,144.79,261.42,-83.9
20260709_230829,2696.35,196.22,306.57,99.9
20260709_230830,2697.35,169.16,329.21,-115.8
20260709_230831,2698.35,187.15,297.3,60.9
20260709_230832,2699.35,184.74,344.32,-49.9
20260709_230833,2700.36,100.88,258.07,-22.0
20260709_230834,2701.36,138.23,256.12,21.0
20260709_230835,2702.36,110.3,271.38,-20.0
20260709_230836,2703.36,153.38,271.08,31.9
20260709_230837,2704.36,189.21,349.57,-11.0
20260710_010725,0.0,27.05,55.48,0.0
20260710_010726,1.0,23.29,49.55,4.0
20260710_010727,2.0,23.29,49.55,6.0
20260710_010728,3.01,23.3,49.55,5.0
20260710_010729,4.01,23.3,49.55,5.0
20260710_010730,5.01,24.37,50.39,5.0
20260710_010731,6.01,24.37,50.39,4.0
20260710_010732,7.01,106.11,252.75,7.0
20260710_010733,8.02,28.38,52.38,6.0
20260710_010734,9.02,28.38,52.38,5.0
20260710_010735,10.02,87.46,204.43,5.0
20260710_010736,11.02,126.71,298.82,4.0
20260710_010737,12.02,110.41,249.7,4.0
20260710_010738,13.02,189.25,395.83,9.0
20260710_010739,14.02,89.57,205.41,-5.0
20260710_010740,15.03,30.35,54.22,-1.0
20260710_010741,16.03,31.63,55.45,4.0
20260710_010742,17.03,31.63,55.45,6.0
20260710_010743,18.03,31.97,56.06,4.0
20260710_010744,19.03,31.97,56.06,4.0
20260710_010745,20.03,31.97,56.06,5.0
20260710_010746,21.03,32.18,56.03,10.0
20260710_010747,22.03,32.19,56.03,4.0
20260710_010748,23.03,64.6,121.3,-87.9
20260710_010749,24.04,126.98,281.0,-4.0
20260710_010750,25.04,107.16,258.62,-11.0
20260710_010751,26.04,189.6,358.12,84.8
20260710_010752,27.05,37.22,105.63,-83.1
20260710_010753,28.05,188.73,342.93,28.0
20260710_010754,29.06,146.36,300.51,-18.0
20260710_010755,30.06,106.91,258.83,-9.0
20260710_010756,31.06,26.5,56.3,-1.0
20260710_010757,32.06,103.82,257.81,0.0
20260710_010758,33.07,49.09,106.0,0.0
20260710_010759,34.07,189.15,343.39,22.9
20260710_010800,35.07,179.96,333.92,-10.0
20260710_010801,36.08,186.79,340.95,3.0
20260710_010802,37.08,188.39,342.93,3.0
20260710_010803,38.08,177.57,331.91,-5.0
20260710_010804,39.09,189.13,343.31,1.0
20260710_010805,40.09,195.8,358.09,13.0
20260710_010806,41.09,188.23,343.46,-3.0
20260710_010807,42.1,189.26,343.3,-2.0
20260710_010808,43.1,190.41,344.11,5.0
20260710_010809,44.1,49.52,106.12,-26.9
20260710_010810,45.1,105.94,257.95,0.0
20260710_010811,46.11,107.27,257.96,0.0
20260710_010812,47.11,112.14,266.86,2.0
20260710_010813,48.11,106.75,257.96,0.0
20260710_010814,49.11,106.88,258.08,0.0
20260710_010815,50.11,106.56,258.08,-1.0
20260710_010816,51.12,49.32,106.25,0.0
20260710_010817,52.12,107.09,258.08,1.0
20260710_010818,53.12,164.91,318.91,7.0
20260710_010819,54.12,189.82,343.61,11.0
20260710_010820,55.12,189.74,343.81,1.0
20260710_010822,56.13,47.94,106.28,-17.9
20260710_010823,57.13,107.47,258.09,0.0
20260710_010824,58.13,106.59,258.12,0.0
20260710_010825,59.13,106.68,258.09,0.0
20260710_010826,60.13,190.74,346.02,44.9
20260710_010827,61.14,26.7,56.46,-44.9
20260710_010828,62.14,147.52,302.98,8.0
20260710_010829,63.14,110.54,265.76,-5.0
20260710_010830,64.14,106.68,257.96,-1.0
20260710_010831,65.14,37.4,105.88,-1.0
20260710_010832,66.14,52.86,110.12,18.0
20260710_010833,67.15,125.25,279.86,-15.0
20260710_010834,68.15,107.0,258.07,-2.0
20260710_010835,69.15,189.11,343.12,27.9
20260710_010836,70.15,137.31,295.95,-21.9
20260710_010837,71.16,101.73,258.05,-5.0
20260710_010838,72.16,107.1,258.2,0.0
20260710_010839,73.16,138.75,293.32,4.0
20260710_010840,74.17,106.36,258.2,-4.0
20260710_010842,0.0,82.11,201.3,0.0
20260710_010843,1.0,23.14,49.55,4.0
20260710_010844,2.0,23.15,49.55,6.0
20260710_010845,3.0,23.15,49.55,8.0
20260710_010846,4.01,83.44,202.27,7.0
20260710_010847,5.01,24.22,50.44,5.0
20260710_010848,6.01,122.39,295.65,8.0
20260710_010849,7.01,28.02,52.38,8.0
20260710_010850,8.01,28.02,52.38,6.0
20260710_010851,9.01,28.27,52.61,6.0
20260710_010852,10.01,28.85,53.19,4.0
20260710_010853,11.01,49.03,97.19,10.0
20260710_010854,12.02,50.52,98.12,7.0
20260710_010855,13.02,50.53,98.12,6.0
20260710_010856,14.02,50.54,98.12,4.0
20260710_010857,15.02,50.54,98.12,7.0
20260710_010858,16.02,113.33,251.09,5.0
20260710_010859,17.02,193.17,398.21,8.0
20260710_010900,18.02,88.83,205.41,-36.0
20260710_010901,19.03,30.61,54.82,1.0
20260710_010902,20.03,31.29,55.46,4.0
20260710_010903,21.03,31.29,55.46,4.0
20260710_010904,22.03,31.3,55.46,5.0
20260710_010905,23.03,31.3,55.46,4.0
20260710_010906,24.03,31.3,55.46,5.0
20260710_010907,25.03,31.87,55.93,10.0
20260710_010908,26.04,31.87,55.93,4.0
20260710_010909,27.04,140.35,252.41,-100.9
20260710_010910,28.04,176.66,285.67,97.8
20260710_010911,29.04,102.84,231.42,-112.9
20260710_010912,30.04,159.02,267.93,57.9
20260710_010913,31.04,197.46,310.91,4.0
20260710_010914,32.04,208.3,316.36,99.9
20260710_010915,33.05,40.71,105.61,-161.8
20260710_010916,34.05,31.06,62.68,0.0
20260710_010917,35.05,172.04,279.46,87.9
20260710_010918,36.05,197.3,304.13,100.9
20260710_010919,37.05,198.0,304.13,99.9
20260710_010920,38.05,194.99,297.87,99.9
20260710_010921,39.05,128.87,245.71,-381.5
20260710_010922,40.05,194.38,302.06,99.9
20260710_010923,41.06,199.66,303.56,100.9
20260710_010924,42.06,96.71,229.32,-207.8
20260710_010925,43.06,218.83,417.9,45.9
20260710_010926,44.06,346.37,543.94,100.9
20260710_010927,45.06,504.44,702.12,98.9
20260710_010928,46.06,586.5,785.71,100.8
20260710_010929,47.06,66.32,106.89,-345.6
20260710_010930,48.07,241.03,434.68,84.9
20260710_010931,49.07,408.43,601.72,99.9
20260710_010932,50.07,536.39,733.41,98.9
20260710_010933,51.07,621.36,816.98,100.9
20260710_010934,52.07,223.2,418.27,-328.6
20260710_010935,53.07,348.0,545.88,99.9
20260710_010936,54.07,517.12,713.14,99.9
20260710_010937,55.08,592.68,786.54,99.8
20260710_010938,56.08,617.42,808.34,99.9
20260710_010939,57.08,618.55,808.34,99.9
20260710_010940,58.08,618.55,808.34,99.9
20260710_010941,59.08,618.61,808.34,99.8
20260710_010942,60.08,618.61,808.34,100.9
20260710_010943,61.09,618.61,808.34,99.7
20260710_010944,62.09,646.08,844.5,100.9
20260710_010945,63.09,650.96,842.34,99.7
20260710_010946,64.09,619.92,808.34,99.8
20260710_010947,65.09,622.8,808.34,100.8
20260710_010948,66.1,622.98,808.34,99.9
20260710_010949,67.1,622.98,808.34,99.7
20260710_010950,68.1,181.64,393.07,-1543.0
20260710_010951,69.1,306.51,503.75,70.9
20260710_010952,70.1,473.11,672.48,99.9
20260710_010953,71.1,179.37,389.28,-172.8
20260710_010954,72.11,220.54,413.78,44.9
20260710_010955,73.11,380.06,577.54,99.8
20260710_010956,74.11,526.7,724.37,98.9
20260710_010957,75.11,238.79,432.83,-186.7
20260710_010958,76.11,396.12,596.45,99.8
20260710_010959,77.11,519.49,716.71,99.9
20260710_011000,78.12,480.64,671.39,100.7
20260710_011001,79.12,160.29,369.7,-367.0
20260710_011002,80.12,240.81,437.88,65.8
20260710_011003,81.13,386.75,585.96,100.7
20260710_011004,82.13,501.33,699.01,99.7
20260710_011005,83.13,562.82,762.12,100.6
20260710_011006,84.14,200.89,411.91,-334.0
20260710_011007,85.14,218.16,411.84,38.9
20260710_011008,86.14,314.13,508.24,99.8
20260710_011009,87.14,445.55,643.62,99.6
20260710_011010,88.15,524.52,723.02,99.7
20260710_011011,89.15,594.64,792.32,100.7
20260710_011012,90.15,216.21,409.9,-421.4
20260710_011013,91.15,347.43,546.0,100.8
20260710_011014,92.16,488.66,682.34,99.8
20260710_011015,93.16,536.86,733.18,99.7
20260710_011016,94.16,594.03,788.79,99.6
20260710_011017,95.17,545.38,735.24,99.8
20260710_011018,96.17,545.38,735.24,99.8
20260710_011019,97.17,545.38,735.24,100.9
20260710_011020,98.17,563.16,752.63,98.8
20260710_011021,99.17,549.39,735.24,100.8
20260710_011022,100.18,549.82,735.24,99.8
20260710_011023,101.18,96.51,229.32,-1048.5
20260710_011024,102.18,216.62,413.27,46.9
20260710_011025,103.18,333.31,532.17,99.8
20260710_011026,104.19,484.07,682.65,99.8
20260710_011027,105.19,169.34,380.08,-237.5
20260710_011028,106.19,191.54,385.75,37.9
20260710_011029,107.19,316.24,509.67,98.8
20260710_011030,108.19,472.36,667.54,99.8
20260710_011031,109.2,557.39,754.08,99.7
20260710_011032,110.2,255.7,448.43,-240.7
20260710_011033,111.2,402.56,602.57,100.9
20260710_011034,112.2,516.78,712.05,98.9
20260710_011035,113.2,479.7,669.99,100.9
20260710_011036,114.2,164.5,374.24,-405.4
20260710_011037,115.21,253.42,450.36,68.9
20260710_011038,116.21,412.95,616.55,100.9
20260710_011039,117.21,536.54,737.83,99.9
20260710_011040,118.21,99.8,229.5,-257.7
20260710_011041,119.21,236.48,429.62,89.9
20260710_011042,120.21,373.93,572.1,100.7
20260710_011043,121.22,506.07,701.13,98.8
20260710_011044,122.22,555.9,748.34,99.9
20260710_011045,123.22,275.0,469.59,-299.2
20260710_011046,124.22,427.74,624.46,99.8
20260710_011047,125.22,528.22,724.48,99.8
20260710_011048,126.23,510.82,701.5,100.7
20260710_011049,127.23,511.06,701.5,99.8
20260710_011050,128.23,524.61,714.78,100.7
20260710_011051,129.23,520.22,706.28,99.8
20260710_011052,130.24,202.81,400.75,-672.3
20260710_011053,131.24,329.39,528.36,99.8
20260710_011054,132.24,482.46,681.19,99.7
20260710_011055,133.24,179.51,389.75,-219.4
20260710_011056,134.25,217.3,410.72,44.9
20260710_011057,135.25,339.36,534.18,100.8
20260710_011058,136.25,458.95,655.73,99.7
20260710_011059,137.25,545.04,742.7,100.7
20260710_011100,138.26,229.63,423.01,-281.4
20260710_011101,139.26,340.38,539.29,100.8
20260710_011102,140.26,483.95,677.64,98.8
20260710_011103,141.26,481.73,672.31,100.8
20260710_011104,142.26,487.44,674.44,99.9
20260710_011105,143.27,201.95,400.05,-452.3
20260710_011106,144.27,361.17,563.83,99.8
20260710_011107,145.27,516.88,718.47,99.9
20260710_011108,146.27,99.99,229.57,-212.8
20260710_011109,147.27,319.41,513.09,93.9
20260710_011110,148.27,490.51,685.77,100.8
20260710_011111,149.28,100.13,229.57,99.8
20260710_011112,150.28,275.48,469.72,-197.7
20260710_011113,151.28,436.85,633.38,99.9
20260710_011114,152.28,481.24,673.78,99.9
20260710_011115,153.28,488.78,675.96,99.9
20260710_011116,154.28,189.95,388.06,-394.5
20260710_011117,155.28,340.8,542.35,99.8
20260710_011118,156.28,509.45,707.94,99.9
20260710_011119,157.29,67.92,105.83,-203.8
20260710_011120,158.29,309.02,503.62,86.9
20260710_011121,159.29,475.1,670.98,99.9
20260710_011122,160.29,99.62,229.57,99.8
20260710_011123,161.29,300.7,496.77,-187.6
20260710_011124,162.29,426.43,624.28,100.8
20260710_011125,163.29,545.39,741.71,98.9
20260710_011126,164.3,487.71,676.03,99.9
20260710_011127,165.3,187.24,385.3,-395.6
20260710_011128,166.3,325.65,524.57,99.9
20260710_011129,167.3,505.25,702.2,99.9
20260710_011130,168.3,67.91,105.83,-199.6
20260710_011131,169.3,298.25,490.9,85.9
20260710_011132,170.3,470.29,666.59,98.9
20260710_011133,171.31,124.09,364.32,-181.7
20260710_011134,172.31,305.12,500.64,99.8
20260710_011135,173.31,487.73,680.9,98.9
20260710_011136,174.31,483.0,673.82,99.9
20260710_011137,175.31,96.9,229.44,-316.7
20260710_011138,176.31,244.4,441.23,65.9
20260710_011139,177.31,435.41,635.18,98.9
20260710_011140,178.32,546.58,746.71,99.9
20260710_011141,179.32,182.6,377.96,-241.7
20260710_011142,180.32,324.03,520.34,99.9
20260710_011143,181.32,483.14,679.38,99.9
20260710_011144,182.32,176.69,373.38,-203.7
20260710_011145,183.32,304.39,500.86,99.9
20260710_011146,184.32,483.64,677.82,98.8
20260710_011147,185.33,486.51,677.75,100.9
20260710_011148,186.33,492.45,679.88,99.9
20260710_011149,187.33,183.58,381.91,-406.0
20260710_011150,188.33,329.4,528.38,99.9
20260710_011151,189.33,493.19,691.23,98.9
20260710_011152,190.33,570.17,770.14,99.9
20260710_011153,191.33,99.98,229.61,-294.7
20260710_011154,192.34,320.52,516.29,98.9
20260710_011155,193.34,485.45,680.7,99.9
20260710_011156,194.34,577.22,773.68,100.9
20260710_011157,195.34,201.81,396.1,-274.1
20260710_011158,196.34,318.59,514.18,99.8
20260710_011159,197.34,486.58,679.69,99.9
20260710_011200,198.35,560.95,756.48,99.7
20260710_011201,199.35,522.25,712.83,98.9
20260710_011202,200.35,533.28,723.29,101.9
20260710_011203,201.35,97.01,229.44,-541.2
20260710_011204,202.35,248.28,444.89,58.9
20260710_011205,203.35,449.08,648.86,99.8
20260710_011206,204.36,157.51,367.61,-158.7
20260710_011207,205.36,224.03,416.75,51.9
20260710_011208,206.36,379.05,576.26,99.9
20260710_011209,207.36,520.41,714.6,99.9
20260710_011210,208.36,232.21,426.25,-190.8
20260710_011211,209.36,391.7,593.23,99.9
20260710_011212,210.36,525.79,722.86,99.9
20260710_011213,211.37,488.17,679.89,99.9
20260710_011214,212.37,169.49,370.42,-358.9
20260710_011215,213.37,325.87,525.46,100.9
20260710_011216,214.37,503.21,701.24,98.9
20260710_011217,215.37,68.25,106.06,-198.5
20260710_011218,216.38,267.89,461.71,84.9
20260710_011219,217.38,460.92,657.4,100.9
20260710_011220,218.38,570.54,767.81,99.9
20260710_011221,219.38,248.18,441.56,-210.7
20260710_011222,220.38,405.86,605.85,99.8
20260710_011223,221.38,526.18,722.55,98.9
20260710_011224,222.38,497.96,688.37,99.9
20260710_011225,223.39,506.2,692.95,100.9
20260710_011226,224.39,185.3,396.36,-459.4
20260710_011227,225.39,291.53,488.88,70.9
20260710_011228,226.39,441.81,643.45,100.7
20260710_011229,227.39,525.89,727.82,99.8
20260710_011230,228.39,170.36,368.38,-273.6
20260710_011231,229.4,329.39,525.19,99.8
20260710_011232,230.4,507.14,701.26,99.9
20260710_011233,231.4,203.38,397.79,-177.8
20260710_011234,232.4,348.75,547.47,99.9
20260710_011235,233.4,503.97,701.33,99.9
20260710_011236,234.4,483.7,674.65,100.9
20260710_011237,235.4,52.73,90.17,-321.6
20260710_011238,236.4,232.51,428.66,39.9
20260710_011239,237.41,411.56,615.18,99.9
20260710_011240,238.41,546.94,746.71,99.8
20260710_011241,239.41,199.04,393.51,-219.7
20260710_011242,240.41,337.54,533.31,99.8
20260710_011243,241.41,513.14,707.35,99.9
20260710_011244,242.41,207.28,402.0,-188.8
20260710_011245,243.41,344.14,543.05,98.9
20260710_011246,244.42,504.59,701.58,100.9
20260710_011247,245.42,482.05,673.19,98.9
20260710_011248,246.42,97.06,229.44,-346.6
20260710_011249,247.42,245.15,441.96,63.9
20260710_011250,248.42,435.79,635.38,100.9
20260710_011251,249.42,555.77,755.7,98.8
20260710_011252,250.42,164.29,366.46,-243.7
20260710_011253,251.43,292.54,485.58,99.7
20260710_011254,252.43,464.1,660.65,99.7
20260710_011255,253.43,548.45,746.61,99.8
20260710_011256,254.43,215.09,408.73,-261.7
20260710_011257,255.44,311.61,507.09,99.8
20260710_011258,256.44,461.96,658.2,99.7
20260710_011259,257.44,533.91,728.62,99.7
20260710_011300,258.44,96.94,229.44,-357.6
20260710_011301,259.44,251.91,448.32,61.9
20260710_011302,260.45,376.8,576.81,99.9
20260710_011303,261.45,510.94,707.98,100.7
20260710_011304,262.45,591.46,790.24,99.7
20260710_011305,263.46,167.99,367.39,-341.0
20260710_011306,264.46,287.68,480.63,99.7
20260710_011307,265.46,454.19,650.55,98.7
20260710_011308,266.46,557.65,754.62,100.9
20260710_011309,267.46,602.83,793.52,99.9
20260710_011310,268.46,288.03,482.09,-314.5
20260710_011311,269.47,441.43,638.41,99.7
20260710_011312,270.47,535.3,731.79,99.7
20260710_011313,271.47,588.71,783.72,99.8
20260710_011314,272.48,564.4,755.64,100.6
20260710_011315,273.48,564.42,755.64,99.8
20260710_011316,274.48,564.42,755.64,99.9
20260710_011317,275.48,566.93,758.23,99.9
20260710_011318,276.48,568.24,758.23,99.8
20260710_011319,277.48,571.43,758.23,99.9
20260710_011320,278.49,177.23,376.92,-995.5
20260710_011321,279.49,324.5,523.73,99.7
20260710_011322,280.49,497.77,695.63,100.9
20260710_011323,281.49,68.0,105.82,-200.8
20260710_011324,282.49,279.95,472.48,83.9
20260710_011325,283.5,460.41,656.81,98.9
20260710_011326,284.5,174.54,370.62,-170.6
20260710_011327,285.5,307.48,503.07,99.9
20260710_011328,286.5,473.56,668.25,99.9
20260710_011329,287.5,190.8,404.65,-201.8
20260710_011330,288.5,314.9,513.92,73.9
20260710_011331,289.5,495.57,692.63,98.9
20260710_011332,290.51,68.31,106.15,-183.6
20260710_011333,291.51,283.83,476.98,85.9
20260710_011334,292.51,435.52,633.67,100.8
20260710_011335,293.51,531.09,729.07,99.9
20260710_011336,294.51,206.81,401.14,-237.3
20260710_011337,295.52,276.33,470.55,100.8
20260710_011338,296.52,322.42,520.17,100.5
20260710_011339,297.53,434.75,630.84,99.3
20260710_011340,298.53,503.55,699.94,99.6
20260710_011341,299.53,172.8,382.04,-442.7
20260710_011342,300.54,246.63,443.43,60.8
20260710_011343,301.54,417.32,622.57,99.8
20260710_011344,302.54,520.2,720.87,100.7
20260710_011345,303.55,189.52,404.27,-232.3
20260710_011346,304.55,218.51,411.72,24.9
20260710_011347,305.55,358.33,555.12,100.7
20260710_011348,306.55,505.01,700.03,99.7
20260710_011349,307.56,174.19,370.76,-244.4
20260710_011350,308.56,282.92,477.47,98.7
20260710_011351,309.56,391.6,593.08,100.7
20260710_011352,310.57,486.87,680.89,99.6
20260710_011353,311.57,553.43,748.83,100.7
20260710_011354,312.57,486.62,677.79,98.8
20260710_011355,313.57,492.0,680.03,100.6
20260710_011356,314.58,168.09,377.46,-607.8
20260710_011357,315.58,219.04,415.14,46.8
20260710_011358,316.59,321.13,519.59,99.6
20260710_011359,317.59,447.0,646.36,100.6
20260710_011400,318.59,546.38,745.94,99.7
20260710_011401,319.6,99.93,229.57,-342.0
20260710_011402,320.6,296.27,489.27,97.9
20260710_011403,321.6,457.86,654.24,99.7
